normalized_std,period,offset,bandwidth,bandwidth_wo_uD,torso frequency,label
6.179702587332732,0.0073252966302800185,2.412112464409997,6.077586206896552,0.29094827586206895,0.03430480860487184,1
6.92798512539977,0.008527210884353743,2.347885690182431,4.978448275862069,0.4202586206896552,0.0049101022883053895,1
6.97098503964159,0.010851971243042673,2.4347187071601812,5.269396551724138,0.5495689655172413,0.09227037857218177,1
6.677180142116447,0.010308380373425968,2.6109221765264157,5.560344827586206,0.3556034482758621,0.1041996203732996,1
5.934817538992664,0.007913238916256159,2.7699238110302646,6.46551724137931,0.3879310344827586,0.014796214278182014,1
5.963727906155104,0.008295412599822539,2.6894838131393017,6.045258620689655,0.3879310344827586,-0.03269007697985871,1
5.916015158194202,0.008654840166154958,2.8169817041020773,6.5625,0.29094827586206895,-0.08142860908995042,1
5.881434201008761,0.008738637617209047,3.009134767478646,7.855603448275862,0.25862068965517243,-0.1776534324580829,1
5.576706243237167,0.009147938977571228,3.207812664768533,7.5969827586206895,0.3232758620689655,-0.19887561952968463,1
5.718920510254208,0.008521961350912046,3.1598650216176316,7.047413793103448,0.3232758620689655,-0.2039175366445218,1
5.315114679376353,0.008083239795918368,3.2458412422229257,7.726293103448276,0.42025862068965514,-0.20546636085626913,1
5.651748597344435,0.007409127430499759,2.859887430138142,7.59698275862069,0.29094827586206895,-0.15451993040177162,1
5.818866428684588,0.00956857743097239,2.977235579457978,7.629310344827586,0.3556034482758621,-0.19277918380259418,1
5.610566319349587,0.009198055448594531,3.5160286829062533,7.435344827586206,0.3879310344827586,-0.16944795950648525,1
5.644039803167976,0.012100942908809094,3.439773805757672,8.14655172413793,0.3879310344827586,-0.14845644838131394,1
5.640253702890163,0.011758974674207032,3.376304966782664,7.370689655172414,0.42025862068965514,-0.19614046187915218,1
5.683337618335807,0.008167990053164122,3.2394482231361383,7.241379310344827,0.3232758620689655,-0.14476563323842662,1
5.34518540281996,0.010142206772819018,3.698954708425604,9.342672413793103,0.5172413793103448,-0.17093087630496676,1
5.7804440888170925,0.009056401617250675,3.5134912474955184,8.631465517241379,0.3556034482758621,-0.19923811030264682,1
11.193546494187714,0.00852623523093448,2.7395404935147107,17.71551724137931,0.42025862068965514,-0.09625777707476539,2
8.404244368437064,0.00810776515151515,1.2267008387698044,3.814655172413793,0.3879310344827586,-0.14322263244677036,2
9.393235358464738,0.007048552259887006,1.534316976127321,5.172413793103448,0.4525862068965517,-0.12561384328625708,2
8.877693214982393,0.010288055555555555,1.7880986092192988,7.370689655172414,0.3232758620689655,-0.1764911463187325,2
8.427254018296033,0.008718125,1.6741119435084952,5.172413793103448,0.3232758620689655,-0.11580131192200159,2
10.470714264379144,0.008886399371069182,7.3704208186966795,20.334051724137932,1.1961206896551724,-0.1572021291848878,2
8.409895606382854,0.011218445121951219,1.7329871316940282,5.431034482758621,0.06465517241379311,-0.18085973904939423,2
9.642347158924744,0.008453939393939394,2.208021184314288,9.47198275862069,0.4525862068965517,-0.18563158649365552,2
9.411521527049443,0.008446130952380951,2.8260762420245173,14.353448275862068,0.03232758620689656,-0.132133127822783,2
9.049934324283528,0.009606929347826088,1.5942675102157862,6.594827586206897,0.42025862068965514,-0.10430855258441465,2
9.203070156697354,0.009381205673758865,2.0824073410280306,6.982758620689655,0.3556034482758621,-0.18206950319019286,2
9.310510210862219,0.008581477272727274,1.6778756541687576,4.7844827586206895,0.03232758620689655,-0.16157072191554953,2
9.39641982964035,0.008517708333333334,1.8391103304896408,6.691810344827586,0.3556034482758621,-0.16351978636461395,2
8.68975680441999,0.011389532520325204,1.5628808516739552,5.431034482758621,-0.22629310344827586,-0.151758190551294,2
8.260253874328026,0.009842685185185185,1.9311196143092695,6.918103448275862,0.09698275862068965,-0.19571295433364402,2
9.205064632365755,0.009399541666666667,1.4693929672377948,5.301724137931034,0.03232758620689655,-0.20431572155710084,2
7.605352380762917,0.007418649193548388,1.4487597677252848,4.267241379310345,0.5172413793103448,-0.20028317442110546,2
9.313123592841489,0.011564583333333333,1.8126971467488708,6.853448275862069,-0.032327586206896554,-0.17958276578966234,2
10.576287415265382,0.011096239837398374,2.1496836690802206,9.439655172413794,0.3879310344827586,-0.11257527421320526,2
10.5905007371496,0.01090071138211382,2.4233592013764427,10.21551724137931,0.3232758620689655,-0.12931034482758622,2
9.569819003818766,0.009295921985815603,1.9877096924510718,6.853448275862069,0.29094827586206895,-0.13522474729371284,2
8.728147013083138,0.007867420212765958,1.3623288407771166,4.913793103448276,0.16163793103448276,-0.16587210552727796,2
9.026875933567736,0.008805540780141842,1.5831780055917986,6.885775862068965,0.4525862068965517,-0.1938983081224461,2
9.275624288702263,0.007532902298850575,1.8252652519893897,7.887931034482758,0.42025862068965514,-0.14080310416517314,2
7.181390610510949,0.009359458333333334,1.6651059215714388,4.137931034482759,0.5172413793103448,-0.028698293784500693,2
9.989731449267587,0.010975198412698414,1.3814162305541615,6.821120689655173,-0.12931034482758622,-0.0830704710015055,2
9.877004995988324,0.010859786821705426,1.4359900351279662,6.594827586206897,0.3879310344827587,-0.09859577747508781,2
11.580782060571812,0.008793792517006804,3.1436393289841567,14.094827586206897,0.29094827586206895,-0.12379919707505914,2
10.70951096434272,0.008782965686274508,1.3673023155781774,3.9116379310344827,0.12931034482758622,-0.12957918130331925,2
10.658986958596362,0.01134859375,1.9849541185748083,6.239224137931035,0.1939655172413793,-0.12998243601691878,2
9.174265932330767,0.010402579365079365,1.3404186680048749,5.948275862068965,0.29094827586206895,-0.15592515592515593,2
9.365674314250882,0.008563257575757576,2.282421678973403,9.181034482758621,-0.12931034482758622,-0.1335445193203814,2
9.804301153805667,0.01121844512195122,2.183153810308983,7.887931034482758,0.29094827586206895,-0.154379346189691,2
7.695297413071451,0.00879186320754717,2.1042503046813392,10.377155172413794,0.3232758620689655,-0.2170182450354864,2
7.98181434350346,0.0072938524590163934,2.0649329701053842,12.413793103448276,0.25862068965517243,-0.22266381102588004,2
7.9345425601000334,0.008249293154761906,2.1627222381532727,9.116379310344827,0.4525862068965517,-0.19067227041364973,2
9.603497543950343,0.0076934139784946235,2.647837658613521,12.801724137931036,0.3879310344827586,-0.12258943293426051,2
9.912056715880425,0.0098343992248062,1.390422252491218,4.558189655172414,0.29094827586206895,-0.13871962147824216,2
10.028820538260968,0.009018749999999999,3.968832891246685,13.706896551724139,0.3879310344827586,-0.13448544698544698,2
9.165656718303671,0.008536979166666667,1.9455023657609862,8.663793103448276,0.25862068965517243,-0.11533084808946878,2
10.38128751091698,0.008451533018867925,1.3507016632016633,4.461206896551724,0.032327586206896554,-0.12124525055559539,2
9.437639943648765,0.010925152439024392,1.8569207470069538,7.790948275862069,0.3232758620689655,-0.09731880421535592,2
11.536735841372412,0.008959803921568628,3.617598035701484,17.844827586206897,0.3556034482758621,-0.11102946447774033,2
11.112688534967692,0.009578052325581397,1.7825202523478385,6.982758620689655,0.16163793103448276,-0.11331457452147106,2
11.027470115191054,0.011549010416666668,2.665244820417234,11.767241379310345,0.29094827586206895,-0.12245501469639401,2
8.89736485581085,0.007981505847953216,1.6628880206466414,4.5905172413793105,0.3232758620689655,-0.1426177503763711,2
8.684919204284562,0.008432625786163522,1.7158488063660475,5.495689655172414,0.4525862068965517,-0.220311491863216,2
8.786561652245656,0.009976296296296296,1.490631048820704,4.78448275862069,0.3556034482758621,-0.22017707362534944,2
8.535522125450344,0.009121003401360545,2.2207909169116067,9.439655172413794,0.3232758620689655,-0.17662556455659903,2
9.137595198405313,0.006873665364583333,2.505287117356083,10.086206896551724,0.3232758620689655,-0.20122410208617106,2
8.448449491147496,0.008905306603773585,2.7525494659115353,8.631465517241379,0.4525862068965517,-0.14342425980357015,2
9.391955077026607,0.00937365451388889,2.3781946734532946,8.017241379310345,0.3879310344827586,-0.1531695820488924,2
10.119592669707352,0.009279291666666667,3.2711350276005446,10.765086206896552,0.4525862068965517,-0.16459513226754605,2
10.244902388517085,0.007434811827956989,3.0915522618108824,9.56896551724138,0.3232758620689655,-0.15068284464836187,2
8.983172979369282,0.014029166666666667,2.0924887088680193,11.379310344827587,0.12931034482758622,-0.21016291490429423,2
8.853161215506073,0.0117,2.3376675747365403,9.698275862068966,-0.032327586206896554,-0.21103663345042653,2
8.808170850146439,0.012693055555555555,2.4150252706287185,12.446120689655173,0.42025862068965514,-0.20814664133629648,2
9.809603297690085,0.008122149122807018,3.0211171051688295,14.094827586206897,0.3556034482758621,-0.10941644562334221,2
10.909236924226487,0.007125925925925925,3.5368798838626425,25.635775862068968,0.4525862068965517,-0.14308821420890383,2
9.853523232119866,0.011749427083333333,1.884678113126389,7.5,-0.1939655172413793,-0.19201645279231486,2
8.308178005805429,0.007233219696969698,2.2980814036848516,6.788793103448276,0.0646551724137931,0.05605240519033622,3
7.52888557169948,0.00588179347826087,1.6862767940354146,4.396551724137931,0.3556034482758621,0.09140440174922936,3
7.373380659736265,0.006068171296296296,1.5702738547566133,3.394396551724138,0.16163793103448276,0.10881156355294287,3
10.892978595039045,0.015063575268817204,2.063051114775253,9.116379310344827,0.4525862068965517,0.01014857695892179,3
7.438349119506915,0.008073388364779875,1.6130860635170978,3.9116379310344827,0.3879310344827586,0.10128414223241808,3
8.30448375257004,0.011096239837398374,1.635668327478672,5.043103448275862,0.4849137931034483,0.12010269553373001,3
8.28376976709339,0.01369513888888889,1.3765771739909674,4.364224137931035,0.3556034482758621,0.049331493297010545,3
8.145246103647935,0.007957720588235294,1.316626639902502,3.2004310344827585,0.4525862068965517,0.07278747580471717,3
8.259449591497797,0.008306157407407408,1.906857122374364,5.431034482758621,0.42025862068965514,0.08871603699189905,3
8.064610766194019,0.005576299019607843,2.1455167037063587,6.336206896551724,0.0,0.11082783712094053,3
8.335553207572852,0.006485706018518518,8.579848913900639,25.732758620689655,0.4849137931034483,0.09731880421535594,3
9.275820176926363,0.010673352713178296,1.6221592945730876,6.4655172413793105,0.03232758620689655,0.07587909527564698,3
8.465068116964467,0.0084175,1.4525906875044803,3.3620689655172415,0.4525862068965517,0.0924125385332282,3
7.8643119987895655,0.0073759904371584716,1.4141470714746578,4.234913793103448,0.4849137931034483,0.12104362319879564,3
7.386841388632631,0.0061516782407407405,1.452657896623414,3.4267241379310347,0.4525862068965517,-0.02285110043730733,3
6.706411338038064,0.005155296184738955,1.8880385690730517,4.299568965517241,0.3879310344827586,0.11680944870600042,3
7.1472259468616,0.006814166666666667,1.712757186895118,4.461206896551724,0.4849137931034483,0.0637142447487275,3
8.227282830026416,0.008935243055555556,1.7689440103233207,4.6875,0.29094827586206895,0.1412063588787727,3
9.302100499248358,0.006966095430107527,1.595074019642985,4.7844827586206895,0.1939655172413793,0.08212954333643989,3
8.952847525121225,0.0076474780701754385,1.6446743494157288,4.719827586206897,0.12931034482758622,0.06055541615886444,3
9.336149519823138,0.009038398692810456,1.560998996343824,4.396551724137931,0.3232758620689655,0.12332873324252636,3
8.618437968554746,0.012116098484848485,1.4348474801061006,4.816810344827586,0.3556034482758621,0.090530683203097,3
9.84839003795573,0.009386862244897959,1.6220248763352214,6.109913793103448,0.09698275862068967,0.09174044734389561,3
8.529003640945561,0.008394811320754716,2.204727937486558,5.818965517241379,-0.16163793103448276,0.028362248189834384,3
9.458877486903654,0.009284608843537415,1.6989793175138002,6.982758620689655,0.4525862068965517,-0.019020180658111705,3
10.007347621645073,0.010696656976744186,1.3423677324539391,5.7219827586206895,0.3232758620689655,0.0372338518890243,3
8.335415471657535,0.009531443798449613,1.2082183310631587,3.6530172413793105,0.4525862068965517,-0.053565667789805746,3
10.435280365566733,0.005658104674796748,2.450780521901211,8.793103448275861,0.4525862068965517,0.04341709083088392,3
9.995373488309978,0.008252450980392156,1.7064395297153916,6.4655172413793105,0.3556034482758621,0.13038569073051834,3
10.171720569875827,0.007265104166666667,1.6288802064664134,6.206896551724138,0.4202586206896552,0.13475428346118,3
9.314683812431886,0.010697239583333334,1.4475500035844862,4.7844827586206895,0.3232758620689655,0.08979138289483117,3
10.167134334398515,0.01094959349593496,1.3118547924582407,5.689655172413794,0.3879310344827586,0.12850383540038715,3
7.8643033638130495,0.007325574712643679,1.675388916768227,3.459051724137931,0.3879310344827586,0.08401139866657109,3
8.357569005890895,0.010380555555555556,1.601794931536311,5.301724137931035,0.3232758620689655,0.13892124883504195,3
7.6598144913666575,0.006778799019607844,2.197805398236433,6.982758620689655,-0.12931034482758622,0.09100114703562978,3
7.258131438532676,0.007580275537634409,1.530082801634526,4.461206896551724,0.4849137931034483,0.08757348197003369,3
8.135408070484894,0.005504196859903381,2.074073410280307,6.982758620689655,0.03232758620689655,0.12594988888092337,3
8.820520817400505,0.006883876811594203,1.9140484981002222,7.112068965517242,0.4202586206896552,0.059614488493798835,3
8.333991329148965,0.009906960227272728,1.524907699476665,4.655172413793103,0.4525862068965517,0.05941286113699906,3
8.944615631889038,0.010597031250000001,1.831582909169116,7.370689655172414,0.42025862068965514,0.07298910316151695,3
8.361983783263016,0.007486151960784315,1.3685120797189763,3.75,0.3879310344827586,0.03703222453222452,3
8.430216043331434,0.009269270833333332,1.6832523836834181,4.7844827586206895,0.4525862068965517,0.06505842712739264,3
9.61227619431851,0.008546069182389936,1.51469191339881,5.818965517241379,0.4525862068965517,0.006250448060792888,3
11.50165804946641,0.014997847222222221,1.7782860778550433,8.663793103448276,0.29094827586206895,0.042677790522618095,3
8.934969958607695,0.0055615625000000005,6.96387285826941,19.752155172413794,0.25862068965517243,0.038645243386622695,3
8.513689220254737,0.009870520833333332,1.4850526919492437,4.655172413793103,-0.0646551724137931,0.10000716897268622,3
8.441595372546965,0.00925925,1.4425765287834253,3.911637931034483,0.4525862068965517,0.042476163165818336,3
8.995661947419789,0.00868472222222222,1.7049609290988603,4.622844827586206,0.3556034482758621,0.08407860778550433,3
9.080655458248739,0.005215388257575757,6.068378557602696,25.474137931034484,-0.22629310344827586,0.06848609219298875,3
9.994661059730525,0.008139729532163744,2.6823831457452147,14.224137931034482,-0.09698275862068965,0.09987275073481969,3
7.9758456692413855,0.009219166666666667,1.777479568427844,5.301724137931035,0.4202586206896552,0.08065094271990823,3
10.46116514342085,0.008034886363636364,2.191823786651373,6.724137931034482,0.06465517241379311,0.08441465338017062,3
9.516756113576964,0.006680555555555556,1.799927414151552,6.594827586206897,0.3232758620689655,0.08871603699189905,3
9.360050893668173,0.007632534722222222,2.1193051473223887,8.14655172413793,0.03232758620689655,0.1049806437737472,3
8.09758277386545,0.00936730072463768,1.4175075274213205,3.976293103448276,0.4202586206896552,0.09046347408416372,3
8.043782511524773,0.008848584905660378,1.5534715750232992,4.170258620689655,-0.16163793103448276,0.10545110760628004,3
8.498689214178537,0.010069715447154471,1.5928561187181878,3.8793103448275863,0.3879310344827586,0.13589683848304537,3
9.161034820349549,0.00782983757062147,2.443790773532153,12.413793103448276,0.4525862068965517,0.09604183095562406,3
8.395331755197963,0.007483299731182796,1.4417028102372926,4.137931034482759,-0.12931034482758622,0.12937755394651945,3
7.71281045613118,0.006907217261904761,1.4128028890959925,4.752155172413794,0.3232758620689655,0.10343483403828231,3
7.271315034448161,0.005586614583333334,1.6194037206968241,4.202586206896552,0.4525862068965517,0.016533443257581198,4
7.100996251353583,0.006619823232323231,1.665643594522905,4.7844827586206895,0.4525862068965517,-0.025270628718904585,4
7.075296501496562,0.009509566326530612,1.685335866370349,4.5905172413793105,0.4525862068965517,-0.013307405548784852,4
8.865456604600322,0.007499462365591398,1.7398424618252206,6.336206896551724,0.4525862068965517,-0.10182181518388414,4
8.681031117011251,0.010310324074074074,1.538282314144383,5.398706896551724,0.4525862068965517,-0.10558552584414656,4
8.274661772568217,0.008363541666666667,1.914787798408488,6.368534482758621,0.4525862068965517,-0.018482507706645637,4
7.633834211199859,0.008997873263888888,1.5575713312782278,4.558189655172414,0.3879310344827586,-0.03945175281382179,4
7.7658736982587495,0.008957397959183672,1.3855831959280234,4.622844827586206,0.3556034482758621,-0.028698293784500683,4
7.6818069878511706,0.009448214285714285,1.494730805075633,4.364224137931034,0.42025862068965514,-0.036158505986092195,4
7.5652497686797915,0.008085775862068965,1.5718868736110114,5.398706896551724,0.4202586206896552,-0.01955785360957774,4
7.595159250081629,0.007916458333333333,1.8405217219872392,5.948275862068966,0.4525862068965517,-0.041400817262886226,4
7.418282969343043,0.007224697580645162,1.5271256004014624,4.525862068965517,0.3879310344827586,-0.011761595813319946,4
8.295322191643592,0.009264158163265307,1.6303588070829451,5.560344827586206,0.4525862068965517,-0.0047046383253279795,4
8.251104584826113,0.009134374999999998,1.6098600258083016,5.560344827586206,0.3879310344827586,-0.018885762420245183,4
7.821748299783171,0.008773341836734694,1.4013101297584054,4.267241379310345,0.4202586206896552,-0.0024867374005305117,4
7.812271787134636,0.006115277777777778,1.6091879346189693,4.364224137931035,0.42025862068965514,-0.05322962219513943,4
6.788662288290289,0.004910208333333334,1.6660468492365044,3.685344827586207,0.4202586206896552,-0.03676338805649149,4
7.427661756881397,0.007507411202185792,1.4486925586063517,3.943965517241379,0.3879310344827586,-0.03810757043515665,4
7.6799622040107955,0.007321673387096774,1.281005806867876,3.782327586206897,0.3879310344827586,-0.023724818983439682,4
8.069435137027398,0.009812065972222223,2.139266255645566,9.310344827586206,0.4525862068965517,-0.034276650655961007,4
7.535399505669796,0.00717364417989418,1.5323007025593232,4.525862068965518,0.4525862068965517,-0.02567388343250413,4
9.961383686940861,0.009509566326530612,1.8176706215499316,7.887931034482759,0.4525862068965517,-0.051482185102874764,4
8.3268255970058,0.007565729166666666,1.5133477310201449,4.7844827586206895,0.42025862068965514,-0.06566330919779197,4
8.571899568925321,0.007916458333333334,1.4677799483833969,4.428879310344827,0.3879310344827586,-0.048928238583411006,4
7.947806460215999,0.009156290849673204,1.5316286113699906,4.655172413793103,0.4525862068965517,-0.05007079360527635,4
7.622454734271108,0.007310280054644809,1.696022116280737,3.8793103448275863,0.4525862068965517,-0.08656534518603484,4
7.9841957800772985,0.010555277777777776,1.5646282887662197,4.78448275862069,0.25862068965517243,-0.05302799483833968,4
8.019064735382173,0.007710946327683616,1.83104523621765,7.306034482758621,0.12931034482758622,-0.0425433722847516,4
7.933086245821845,0.00783295138888889,2.409245286400459,9.47198275862069,0.4202586206896552,-0.06378145386766076,4
7.33196973572666,0.007948728813559321,1.7223008817836403,6.206896551724138,0.3879310344827586,-0.10659366262814539,4
7.464647870925692,0.007377406609195403,1.7464289554806798,6.012931034482758,0.4525862068965517,-0.052691949243673375,4
9.691553213815451,0.008490378787878788,2.200695390350562,12.543103448275861,0.4525862068965517,-0.04086314431142017,4
9.504797719263289,0.009284608843537417,2.237122732812388,12.025862068965518,0.4525862068965517,-0.020700408631443103,4
7.920470560332679,0.009662946428571429,1.8034894974550149,5.786637931034483,0.42025862068965514,-0.028832712022367212,4
7.657450995302719,0.00765525956284153,2.234501577173991,7.823275862068966,0.4525862068965517,-0.0225822639615743,4
7.8037527952128265,0.008243553459119497,1.928901713384472,6.336206896551724,0.3879310344827586,-0.049398702415943824,4
7.04117092756447,0.0066019607843137255,1.753351494730805,6.788793103448276,0.4525862068965517,-0.03683059717542476,4
6.675460401260073,0.00709287109375,1.5836484694243316,3.814655172413793,0.4849137931034483,-0.0573293784500681,4
6.967507833275197,0.00792876461988304,1.5923856548856548,5.140086206896552,0.3879310344827586,-0.06996469280952039,4
7.351395215492312,0.006146111111111112,1.772371675388917,6.206896551724138,0.4525862068965517,-0.0341422324180945,4
7.464474280383699,0.006309993489583333,1.7138997419169835,4.849137931034483,0.4525862068965517,-0.009745322245322239,4
7.545113823525865,0.006459583333333333,1.5679887447128826,4.105603448275862,0.42025862068965514,-0.024867374005305035,4
7.731125170550553,0.009573093971631206,1.8487212344970967,6.400862068965517,0.3879310344827586,-0.03851082514875619,4
8.690844184467645,0.011254166666666668,1.3414940139078069,4.655172413793103,0.3556034482758621,-0.06922539250125456,4
7.810971687611827,0.009976296296296296,1.5183212058212059,6.077586206896552,0.3556034482758621,-0.02305272779410711,4
8.608187501907963,0.013641263440860215,6.588980392859705,11.702586206896552,3.8793103448275863,-0.033537350347695165,4
9.286652487109412,0.015699305555555557,6.362351243816763,11.702586206896552,1.2607758620689655,-0.05598519607140296,4
9.036902624454047,0.014686783854166666,7.328616746720197,11.734913793103448,3.943965517241379,-0.016936697971180734,4
7.026225985711039,0.007298506944444445,1.8993297010538392,6.885775862068965,0.4525862068965517,-0.033402932109828656,4
6.510718534346443,0.006967610677083334,1.8495277439242956,7.015086206896552,0.4525862068965517,-0.03763710660262384,4
6.6622001169613805,0.006284494047619048,2.1432988027815614,7.435344827586206,0.4525862068965517,0.010014158721055275,4
6.916319659628792,0.0070615559895833326,1.5226225894329344,4.428879310344827,0.4849137931034483,-0.05390171338447203,4
7.076100579917306,0.007160047043010752,1.4675111119076636,4.105603448275862,0.4525862068965517,-0.028429457308767656,4
6.937197804868872,0.006660906862745098,1.5355939493870525,4.299568965517242,0.42025862068965514,-0.024800164886371778,4
6.871069775884062,0.00782983757062147,1.905378521757832,6.142241379310345,0.4525862068965517,-0.04361871818768371,4
6.5742643414341435,0.00728934811827957,1.7288201663201663,5.689655172413794,0.3556034482758621,-0.04879382034554448,4
7.291085931025133,0.010599814814814814,2.3638119220015765,8.4375,0.4525862068965517,-0.03252921356369635,4
6.762276927335386,0.0074977306547619055,1.6023998136067101,6.756465517241379,0.42025862068965514,-0.01129113198078715,4
6.469254257051839,0.007737397540983606,1.9159303534303533,5.463362068965518,0.29094827586206895,-0.07446770377804861,4
6.366964083784747,0.00642764880952381,1.589831708366191,5.107758620689655,0.5172413793103449,-0.04247616316581833,4
7.297719848861739,0.006549849033816425,1.6130188543981645,6.497844827586206,0.4849137931034483,-0.04368592730661697,5
7.159504371321553,0.008289962121212122,1.5109282027385476,3.75,0.4849137931034483,-0.02466574664850527,5
8.061083069584567,0.006226277777777778,1.9889866657108037,9.56896551724138,0.5172413793103448,-0.038981288981288977,5
8.343098968456404,0.006253000000000001,1.7152439242956485,6.788793103448276,0.5172413793103448,-0.024262491934905726,5
8.31777935160692,0.006555295138888889,1.5558238941859632,6.788793103448276,0.4849137931034483,-0.07393003082658255,5
8.98333872491094,0.006076736111111111,2.460929098860133,7.112068965517242,0.5172413793103448,-0.05578356871460321,5
8.560216341447722,0.012581712962962963,1.3645467417019141,3.8793103448275863,0.4202586206896552,-0.030647358233565132,5
8.886167205359508,0.010791666666666666,0.9463043945802567,2.844827586206897,0.42025862068965514,-0.029975267044232576,5
8.55845531029771,0.014771450617283952,1.465763674815399,4.525862068965518,0.4202586206896552,-0.042005699333285546,5
8.824272156597608,0.00577744341563786,1.829432217363252,6.46551724137931,0.5172413793103448,-0.037502688364757335,5
7.702709112215592,0.008428236607142859,1.2141327335292853,3.103448275862069,0.4849137931034483,-0.06579772743565848,5
8.63364446952444,0.008636136363636363,1.2966655315793245,5.7219827586206895,0.4202586206896552,-0.05040683919994266,5
7.82771495436676,0.008548384353741495,1.3816850670298946,4.137931034482759,0.4849137931034483,0.005376729514660552,5
8.215310461697207,0.00838780864197531,1.8869632231701194,6.336206896551724,0.5172413793103448,-0.0469119650154133,5
8.193771319555886,0.008453939393939396,1.4265807584773103,3.75,0.4849137931034483,-0.054372177217004804,5
